id,session_id,timestamp_utc,channel,can_id_hex,message_name,signal_name,raw_value,physical_value,unit,enum_label,quality,threshold_status,created_at
770418,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116292+00:00,CAN2,0x51,VCU_CCU_Status,Left_Turn_Light_Status,false,false,bool,,good,,2026-07-10 10:09:37
770421,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116292+00:00,CAN2,0x51,VCU_CCU_Status,Low_Beam_Status,false,false,bool,,good,,2026-07-10 10:09:37
770420,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116292+00:00,CAN2,0x51,VCU_CCU_Status,Position_Light_Status,false,false,bool,,good,,2026-07-10 10:09:37
770412,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116292+00:00,CAN2,0x51,VCU_CCU_Status,Remote_Brake_Request_Status,false,false,bool,,good,,2026-07-10 10:09:37
770419,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116292+00:00,CAN2,0x51,VCU_CCU_Status,Right_Turn_Light_Status,false,false,bool,,good,,2026-07-10 10:09:37
770414,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116292+00:00,CAN2,0x51,VCU_CCU_Status,SCU_Brake_Signal_Status,0,0,,Inactive,good,,2026-07-10 10:09:37
770408,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116292+00:00,CAN2,0x51,VCU_CCU_Status,Steering_Wheel_Direction,1,1,,RightOrPositive,good,,2026-07-10 10:09:37
770415,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116292+00:00,CAN2,0x51,VCU_CCU_Status,Touch_Brake_Request_Status,false,false,bool,,good,,2026-07-10 10:09:37
770423,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116383+00:00,CAN2,0x77,VCU_Warning_Level,BMS_SOC_Warning,0,0,,Normal,good,,2026-07-10 10:09:37
770431,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116383+00:00,CAN2,0x77,VCU_Warning_Level,Brake_Error_Warning,0,0,,Normal,good,,2026-07-10 10:09:37
770424,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116383+00:00,CAN2,0x77,VCU_Warning_Level,MCU_Disconnect_Warning,0,0,,Normal,good,,2026-07-10 10:09:37
770425,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116383+00:00,CAN2,0x77,VCU_Warning_Level,MCU_Motor_Warning,0,0,,Normal,good,,2026-07-10 10:09:37
770426,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116383+00:00,CAN2,0x77,VCU_Warning_Level,MCU_Speed_Warning,0,0,,Normal,good,,2026-07-10 10:09:37
770427,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116383+00:00,CAN2,0x77,VCU_Warning_Level,Steering_Disconnect_Warning,0,0,,Normal,good,,2026-07-10 10:09:37
770430,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116383+00:00,CAN2,0x77,VCU_Warning_Level,Steering_Error_Warning,0,0,,Normal,good,,2026-07-10 10:09:37
770428,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116383+00:00,CAN2,0x77,VCU_Warning_Level,Steering_Lock_Warning,0,0,,Normal,good,,2026-07-10 10:09:37
770429,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116383+00:00,CAN2,0x77,VCU_Warning_Level,Steering_Uncontrollable_Warning,0,0,,Normal,good,,2026-07-10 10:09:37
770432,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116383+00:00,CAN2,0x77,VCU_Warning_Level,VCU_Max_Warning_Level,0,0,,Normal,good,,2026-07-10 10:09:37
770451,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116425+00:00,CAN1,0x51,VCU_CCU_Status,Brake_Status,true,true,bool,,good,,2026-07-10 10:09:37
770440,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116425+00:00,CAN1,0x51,VCU_CCU_Status,CCU_Drive_Mode,2,2,,,good,,2026-07-10 10:09:37
770436,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116425+00:00,CAN1,0x51,VCU_CCU_Status,CCU_Drive_Mode_Shift_Button,0,0,,Manual,good,,2026-07-10 10:09:37
770435,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116425+00:00,CAN1,0x51,VCU_CCU_Status,CCU_Ignition_Status,1,1,,,good,,2026-07-10 10:09:37
770434,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116425+00:00,CAN1,0x51,VCU_CCU_Status,CCU_Parking_Status,0,0,,Released,good,,2026-07-10 10:09:37
770433,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116425+00:00,CAN1,0x51,VCU_CCU_Status,CCU_Shift_Level_Status,0,0,,N,good,,2026-07-10 10:09:37
770438,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116425+00:00,CAN1,0x51,VCU_CCU_Status,CCU_Steering_Wheel_Angle,25.6,25.6,,,good,,2026-07-10 10:09:37
770439,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116425+00:00,CAN1,0x51,VCU_CCU_Status,CCU_Vehicle_Speed,0.0,0.0,km/h,,good,,2026-07-10 10:09:37
770442,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116425+00:00,CAN1,0x51,VCU_CCU_Status,Emergency_Brake_Request_Status,0,0,,,good,,2026-07-10 10:09:37
770445,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116425+00:00,CAN1,0x51,VCU_CCU_Status,Handle_Brake_Request_Status,0,0,,,good,,2026-07-10 10:09:37
770446,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116425+00:00,CAN1,0x51,VCU_CCU_Status,Handle_Mode_Flag_Status,0,0,,,good,,2026-07-10 10:09:37
770447,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116425+00:00,CAN1,0x51,VCU_CCU_Status,Left_Turn_Light_Status,false,false,bool,,good,,2026-07-10 10:09:37
770450,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116425+00:00,CAN1,0x51,VCU_CCU_Status,Low_Beam_Status,false,false,bool,,good,,2026-07-10 10:09:37
770449,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116425+00:00,CAN1,0x51,VCU_CCU_Status,Position_Light_Status,false,false,bool,,good,,2026-07-10 10:09:37
770441,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116425+00:00,CAN1,0x51,VCU_CCU_Status,Remote_Brake_Request_Status,false,false,bool,,good,,2026-07-10 10:09:37
770448,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116425+00:00,CAN1,0x51,VCU_CCU_Status,Right_Turn_Light_Status,false,false,bool,,good,,2026-07-10 10:09:37
770443,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116425+00:00,CAN1,0x51,VCU_CCU_Status,SCU_Brake_Signal_Status,0,0,,Inactive,good,,2026-07-10 10:09:37
770437,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116425+00:00,CAN1,0x51,VCU_CCU_Status,Steering_Wheel_Direction,1,1,,RightOrPositive,good,,2026-07-10 10:09:37
770444,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116425+00:00,CAN1,0x51,VCU_CCU_Status,Touch_Brake_Request_Status,false,false,bool,,good,,2026-07-10 10:09:37
770452,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116496+00:00,CAN1,0x77,VCU_Warning_Level,BMS_SOC_Warning,0,0,,Normal,good,,2026-07-10 10:09:37
770460,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116496+00:00,CAN1,0x77,VCU_Warning_Level,Brake_Error_Warning,0,0,,Normal,good,,2026-07-10 10:09:37
770453,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116496+00:00,CAN1,0x77,VCU_Warning_Level,MCU_Disconnect_Warning,0,0,,Normal,good,,2026-07-10 10:09:37
770454,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116496+00:00,CAN1,0x77,VCU_Warning_Level,MCU_Motor_Warning,0,0,,Normal,good,,2026-07-10 10:09:37
770455,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116496+00:00,CAN1,0x77,VCU_Warning_Level,MCU_Speed_Warning,0,0,,Normal,good,,2026-07-10 10:09:37
770456,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116496+00:00,CAN1,0x77,VCU_Warning_Level,Steering_Disconnect_Warning,0,0,,Normal,good,,2026-07-10 10:09:37
770459,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116496+00:00,CAN1,0x77,VCU_Warning_Level,Steering_Error_Warning,0,0,,Normal,good,,2026-07-10 10:09:37
770457,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116496+00:00,CAN1,0x77,VCU_Warning_Level,Steering_Lock_Warning,0,0,,Normal,good,,2026-07-10 10:09:37
770458,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116496+00:00,CAN1,0x77,VCU_Warning_Level,Steering_Uncontrollable_Warning,0,0,,Normal,good,,2026-07-10 10:09:37
770461,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.116496+00:00,CAN1,0x77,VCU_Warning_Level,VCU_Max_Warning_Level,0,0,,Normal,good,,2026-07-10 10:09:37
770466,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.122261+00:00,CAN2,0x168,VCU_Wheel_Speed_Feedback,Vehicle_Speed,0.0,0.0,km/h,,good,,2026-07-10 10:09:37
770462,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.122261+00:00,CAN2,0x168,VCU_Wheel_Speed_Feedback,Wheel_Speed_Front_Left_RPM,200,200,rpm,,good,,2026-07-10 10:09:37
770463,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.122261+00:00,CAN2,0x168,VCU_Wheel_Speed_Feedback,Wheel_Speed_Front_Right_RPM,200,200,rpm,,good,,2026-07-10 10:09:37
770464,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.122261+00:00,CAN2,0x168,VCU_Wheel_Speed_Feedback,Wheel_Speed_Rear_Left_RPM,200,200,rpm,,good,,2026-07-10 10:09:37
770465,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.122261+00:00,CAN2,0x168,VCU_Wheel_Speed_Feedback,Wheel_Speed_Rear_Right_RPM,200,200,rpm,,good,,2026-07-10 10:09:37
770467,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.122297+00:00,CAN2,0xE1,SAS_Angle_Feedback,SAS_Front_Angle,0.0,0.0,cmd,,good,,2026-07-10 10:09:37
770468,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.122297+00:00,CAN2,0xE1,SAS_Angle_Feedback,SAS_Rear_Angle,0.0,0.0,cmd,,good,,2026-07-10 10:09:37
770473,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.122310+00:00,CAN1,0x168,VCU_Wheel_Speed_Feedback,Vehicle_Speed,0.0,0.0,km/h,,good,,2026-07-10 10:09:37
770469,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.122310+00:00,CAN1,0x168,VCU_Wheel_Speed_Feedback,Wheel_Speed_Front_Left_RPM,200,200,rpm,,good,,2026-07-10 10:09:37
770470,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.122310+00:00,CAN1,0x168,VCU_Wheel_Speed_Feedback,Wheel_Speed_Front_Right_RPM,200,200,rpm,,good,,2026-07-10 10:09:37
770471,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.122310+00:00,CAN1,0x168,VCU_Wheel_Speed_Feedback,Wheel_Speed_Rear_Left_RPM,200,200,rpm,,good,,2026-07-10 10:09:37
770472,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.122310+00:00,CAN1,0x168,VCU_Wheel_Speed_Feedback,Wheel_Speed_Rear_Right_RPM,200,200,rpm,,good,,2026-07-10 10:09:37
770474,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.122334+00:00,CAN1,0xE1,SAS_Angle_Feedback,SAS_Front_Angle,0.0,0.0,cmd,,good,,2026-07-10 10:09:37
770475,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.122334+00:00,CAN1,0xE1,SAS_Angle_Feedback,SAS_Rear_Angle,0.0,0.0,cmd,,good,,2026-07-10 10:09:37
770477,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.127867+00:00,CAN2,0x703,Heartbeat_R,Heartbeat_0x703,1,1,,,good,,2026-07-10 10:09:37
770476,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.127867+00:00,CAN2,0x703,Heartbeat_R,heartbeat,1,1,,,good,,2026-07-10 10:09:37
770479,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.127899+00:00,CAN2,0x704,Heartbeat_F,Heartbeat_0x704,1,1,,,good,,2026-07-10 10:09:37
770478,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.127899+00:00,CAN2,0x704,Heartbeat_F,heartbeat,1,1,,,good,,2026-07-10 10:09:37
770481,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.127913+00:00,CAN1,0x703,Heartbeat_R,Heartbeat_0x703,1,1,,,good,,2026-07-10 10:09:37
770480,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.127913+00:00,CAN1,0x703,Heartbeat_R,heartbeat,1,1,,,good,,2026-07-10 10:09:37
770483,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.127926+00:00,CAN1,0x704,Heartbeat_F,Heartbeat_0x704,1,1,,,good,,2026-07-10 10:09:37
770482,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.127926+00:00,CAN1,0x704,Heartbeat_F,heartbeat,1,1,,,good,,2026-07-10 10:09:37
770487,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.130346+00:00,CAN2,0x100,BMS_Status,BMS_CRC_16,0,0,,,good,,2026-07-10 10:09:37
770485,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.130346+00:00,CAN2,0x100,BMS_Status,BMS_Current,1.2,1.2,A,,good,,2026-07-10 10:09:37
770486,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.130346+00:00,CAN2,0x100,BMS_Status,BMS_SOC,86,86,%,,good,,2026-07-10 10:09:37
770484,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.130346+00:00,CAN2,0x100,BMS_Status,BMS_Voltage,52.0,52.0,V,,good,,2026-07-10 10:09:37
770492,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.130382+00:00,CAN2,0x101,BMS_Capacity,Charge_MOS,0,0,,,good,,2026-07-10 10:09:37
770491,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.130382+00:00,CAN2,0x101,BMS_Capacity,Charge_or_Discharge_State,2,2,,discharging,good,,2026-07-10 10:09:37
770493,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.130382+00:00,CAN2,0x101,BMS_Capacity,Discharge_MOS,0,0,,,good,,2026-07-10 10:09:37
770488,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.130382+00:00,CAN2,0x101,BMS_Capacity,Full_capacity,220.18,220.18,,,good,,2026-07-10 10:09:37
770490,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.130382+00:00,CAN2,0x101,BMS_Capacity,Remaining_capacity,0.0,0.0,,,good,,2026-07-10 10:09:37
770489,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.130382+00:00,CAN2,0x101,BMS_Capacity,discharge_circulate,0,0,,,good,,2026-07-10 10:09:37
770512,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bit_00,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770513,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bit_01,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770514,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bit_02,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770515,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bit_03,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770516,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bit_04,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770517,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bit_05,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770518,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bit_06,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770519,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bit_07,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770520,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bit_08,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770521,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bit_09,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770522,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bit_10,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770523,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bit_11,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770524,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bit_12,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770525,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bit_13,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770526,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bit_14,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770527,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bit_15,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770511,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bitmap,0,0,bitmap,,good,,2026-07-10 10:09:37
770534,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_MOS_Fault,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770529,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Over_Current,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770530,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Over_Temperature,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770532,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Over_Voltage,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770535,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Precharge_Fault,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770528,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Short_Circuit,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770531,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Under_Temperature,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770533,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Under_Voltage,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770494,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,Balance_symbol_cell16,0,0,bitmap,,good,,2026-07-10 10:09:37
770495,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,Balance_symbol_cell33,0,0,bitmap,,good,,2026-07-10 10:09:37
770510,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,CRC_16,0,0,,,good,,2026-07-10 10:09:37
770507,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,IC_Error,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770508,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,Lock_MOS,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770504,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,charge_overCur,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770500,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,charge_overTem,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770501,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,charge_underTem,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770505,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,discharge_overCur,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770502,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,discharge_overTem,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770503,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,discharge_unnderTem,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770509,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,reserve,0,0,,,good,,2026-07-10 10:09:37
770506,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,short_circuit,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770496,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,single_overvol_protection,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770497,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,single_undervol_protection,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770498,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,total_overvol_protection,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770499,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132724+00:00,CAN2,0x102,BMS_Protect_Status,total_undervol_protection,false,false,bool,not_triggered,good,,2026-07-10 10:09:37
770536,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132884+00:00,CAN2,0x103,BMS_NTC,NTC1,25,25,degC,,good,,2026-07-10 10:09:37
770537,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132884+00:00,CAN2,0x103,BMS_NTC,NTC2,26,26,degC,,good,,2026-07-10 10:09:37
770538,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132884+00:00,CAN2,0x103,BMS_NTC,NTC3,24,24,degC,,good,,2026-07-10 10:09:37
770539,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.132884+00:00,CAN2,0x103,BMS_NTC,reserved,0,0,,,good,,2026-07-10 10:09:37
770540,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.135430+00:00,CAN2,0x104,BMS_Cell_Part1,Cell1,8.737,8.737,,,good,,2026-07-10 10:09:37
770541,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.135430+00:00,CAN2,0x104,BMS_Cell_Part1,Cell2,8.737,8.737,,,good,,2026-07-10 10:09:37
770542,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.135430+00:00,CAN2,0x104,BMS_Cell_Part1,Cell3,8.737,8.737,,,good,,2026-07-10 10:09:37
770543,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.135430+00:00,CAN2,0x104,BMS_Cell_Part1,Cell4,0.0,0.0,,,good,,2026-07-10 10:09:37
770544,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.135458+00:00,CAN2,0x105,BMS_Cell_Part2,Cell1,8.737,8.737,,,good,,2026-07-10 10:09:37
770545,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.135458+00:00,CAN2,0x105,BMS_Cell_Part2,Cell2,8.737,8.737,,,good,,2026-07-10 10:09:37
770546,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.135458+00:00,CAN2,0x105,BMS_Cell_Part2,Cell3,8.737,8.737,,,good,,2026-07-10 10:09:37
770547,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.135458+00:00,CAN2,0x105,BMS_Cell_Part2,Cell4,0.0,0.0,,,good,,2026-07-10 10:09:37
770548,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.136589+00:00,CAN2,0x7F1,SCU_Target_Speed_Feedback,Hardware_Target_Speed,0.0,0.0,,,good,,2026-07-10 10:09:37
770549,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.136589+00:00,CAN2,0x7F1,SCU_Target_Speed_Feedback,SCU_Target_Speed_Feedback,0.0,0.0,km/h,,good,,2026-07-10 10:09:37
770550,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.136589+00:00,CAN2,0x7F1,SCU_Target_Speed_Feedback,Vehicle_Target_Speed,0.0,0.0,,,good,,2026-07-10 10:09:37
770551,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.136589+00:00,CAN2,0x7F1,SCU_Target_Speed_Feedback,Vehicle_Target_Speed_RPM,0.0,0.0,,,good,,2026-07-10 10:09:37
770570,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.176712+00:00,CAN2,0x51,VCU_CCU_Status,Brake_Status,true,true,bool,,good,,2026-07-10 10:09:37
770559,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.176712+00:00,CAN2,0x51,VCU_CCU_Status,CCU_Drive_Mode,2,2,,,good,,2026-07-10 10:09:37
770555,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.176712+00:00,CAN2,0x51,VCU_CCU_Status,CCU_Drive_Mode_Shift_Button,0,0,,Manual,good,,2026-07-10 10:09:37
770554,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.176712+00:00,CAN2,0x51,VCU_CCU_Status,CCU_Ignition_Status,1,1,,,good,,2026-07-10 10:09:37
770553,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.176712+00:00,CAN2,0x51,VCU_CCU_Status,CCU_Parking_Status,0,0,,Released,good,,2026-07-10 10:09:37
770552,EOL-1E0EDEEC82C1,2026-07-10T10:09:37.176712+00:00,CAN2,0x51,VCU_CCU_Status,CCU_Shift_Level_Status,0,0,,N,good,,2026-07-10 10:09:37
