id,session_id,timestamp_utc,channel,direction,can_id_hex,is_extended,is_remote,dlc,data_hex,packet_hex,source_ip,source_port,parse_status,error_code,message_name,period_ms,created_at
87299,EOL-0B96CC1113B6,2026-07-10T10:08:57.644013+00:00,CAN2,rx,0x168,0,0,8,00 00 14 14 14 14 00 00,08 00 00 01 68 00 00 14 14 14 14 00 00,127.0.0.1:53443,,ok,,VCU_Wheel_Speed_Feedback,,2026-07-10 10:08:57
87300,EOL-0B96CC1113B6,2026-07-10T10:08:57.644054+00:00,CAN2,rx,0xE1,0,0,8,00 00 00 00 00 00 00 00,08 00 00 00 E1 00 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,SAS_Angle_Feedback,,2026-07-10 10:08:57
87301,EOL-0B96CC1113B6,2026-07-10T10:08:57.644068+00:00,CAN1,rx,0x51,0,0,8,81 00 01 01 00 00 00 00,08 00 00 00 51 81 00 01 01 00 00 00 00,127.0.0.1:53443,,ok,,VCU_CCU_Status,,2026-07-10 10:08:57
87302,EOL-0B96CC1113B6,2026-07-10T10:08:57.644148+00:00,CAN1,rx,0x77,0,0,8,00 00 00 00 00 00 00 00,08 00 00 00 77 00 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,VCU_Warning_Level,,2026-07-10 10:08:57
87303,EOL-0B96CC1113B6,2026-07-10T10:08:57.650308+00:00,CAN2,rx,0x703,0,0,8,01 00 00 00 00 00 00 00,08 00 00 07 03 01 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,Heartbeat_R,,2026-07-10 10:08:57
87304,EOL-0B96CC1113B6,2026-07-10T10:08:57.650353+00:00,CAN2,rx,0x704,0,0,8,01 00 00 00 00 00 00 00,08 00 00 07 04 01 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,Heartbeat_F,,2026-07-10 10:08:57
87305,EOL-0B96CC1113B6,2026-07-10T10:08:57.650370+00:00,CAN1,rx,0x168,0,0,8,00 00 14 14 14 14 00 00,08 00 00 01 68 00 00 14 14 14 14 00 00,127.0.0.1:53443,,ok,,VCU_Wheel_Speed_Feedback,,2026-07-10 10:08:57
87306,EOL-0B96CC1113B6,2026-07-10T10:08:57.650395+00:00,CAN1,rx,0xE1,0,0,8,00 00 00 00 00 00 00 00,08 00 00 00 E1 00 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,SAS_Angle_Feedback,,2026-07-10 10:08:57
87307,EOL-0B96CC1113B6,2026-07-10T10:08:57.650408+00:00,CAN2,tx,0x121,0,0,8,81 00 00 00 02 00 00 04,08 00 00 01 21 81 00 00 00 02 00 00 04,backend,,ok,,SCU_Control_Command,,2026-07-10 10:08:57
87308,EOL-0B96CC1113B6,2026-07-10T10:08:57.655570+00:00,CAN2,rx,0x100,0,0,8,02 08 00 0C 56 00 00 00,08 00 00 01 00 02 08 00 0C 56 00 00 00,127.0.0.1:53443,,ok,,BMS_Status,,2026-07-10 10:08:57
87309,EOL-0B96CC1113B6,2026-07-10T10:08:57.655609+00:00,CAN2,rx,0x101,0,0,8,02 56 00 00 00 00 00 00,08 00 00 01 01 02 56 00 00 00 00 00 00,127.0.0.1:53443,,ok,,BMS_Capacity,,2026-07-10 10:08:57
87310,EOL-0B96CC1113B6,2026-07-10T10:08:57.655639+00:00,CAN1,rx,0x703,0,0,8,01 00 00 00 00 00 00 00,08 00 00 07 03 01 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,Heartbeat_R,,2026-07-10 10:08:57
87311,EOL-0B96CC1113B6,2026-07-10T10:08:57.655651+00:00,CAN1,rx,0x704,0,0,8,01 00 00 00 00 00 00 00,08 00 00 07 04 01 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,Heartbeat_F,,2026-07-10 10:08:57
87312,EOL-0B96CC1113B6,2026-07-10T10:08:57.659459+00:00,CAN2,rx,0x102,0,0,8,00 00 00 00 00 00 00 00,08 00 00 01 02 00 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,BMS_Protect_Status,,2026-07-10 10:08:57
87313,EOL-0B96CC1113B6,2026-07-10T10:08:57.659628+00:00,CAN2,rx,0x103,0,0,8,41 42 40 00 00 00 00 00,08 00 00 01 03 41 42 40 00 00 00 00 00,127.0.0.1:53443,,ok,,BMS_NTC,,2026-07-10 10:08:57
87314,EOL-0B96CC1113B6,2026-07-10T10:08:57.662457+00:00,CAN2,rx,0x104,0,0,8,21 22 21 22 21 22 00 00,08 00 00 01 04 21 22 21 22 21 22 00 00,127.0.0.1:53443,,ok,,BMS_Cell_Part1,,2026-07-10 10:08:57
87315,EOL-0B96CC1113B6,2026-07-10T10:08:57.662497+00:00,CAN2,rx,0x105,0,0,8,21 22 21 22 21 22 00 00,08 00 00 01 05 21 22 21 22 21 22 00 00,127.0.0.1:53443,,ok,,BMS_Cell_Part2,,2026-07-10 10:08:57
87316,EOL-0B96CC1113B6,2026-07-10T10:08:57.663905+00:00,CAN2,rx,0x7F1,0,0,8,00 00 00 00 00 00 00 00,08 00 00 07 F1 00 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,SCU_Target_Speed_Feedback,,2026-07-10 10:08:57
87317,EOL-0B96CC1113B6,2026-07-10T10:08:57.683170+00:00,CAN2,tx,0x121,0,0,8,81 00 00 00 02 00 00 04,08 00 00 01 21 81 00 00 00 02 00 00 04,backend,,ok,,SCU_Control_Command,,2026-07-10 10:08:57
87318,EOL-0B96CC1113B6,2026-07-10T10:08:57.684985+00:00,CAN2,tx,0x121,0,0,8,83 00 00 00 02 00 00 04,08 00 00 01 21 83 00 00 00 02 00 00 04,backend,,ok,,SCU_Control_Command,,2026-07-10 10:08:57
87319,EOL-0B96CC1113B6,2026-07-10T10:08:57.699896+00:00,CAN2,rx,0x51,0,0,8,83 00 01 01 00 00 00 00,08 00 00 00 51 83 00 01 01 00 00 00 00,127.0.0.1:53443,,ok,,VCU_CCU_Status,,2026-07-10 10:08:57
87320,EOL-0B96CC1113B6,2026-07-10T10:08:57.699995+00:00,CAN2,rx,0x77,0,0,8,00 00 00 00 00 00 00 00,08 00 00 00 77 00 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,VCU_Warning_Level,,2026-07-10 10:08:57
87321,EOL-0B96CC1113B6,2026-07-10T10:08:57.704859+00:00,CAN1,rx,0x51,0,0,8,83 00 01 01 00 00 00 00,08 00 00 00 51 83 00 01 01 00 00 00 00,127.0.0.1:53443,,ok,,VCU_CCU_Status,,2026-07-10 10:08:57
87322,EOL-0B96CC1113B6,2026-07-10T10:08:57.704956+00:00,CAN1,rx,0x77,0,0,8,00 00 00 00 00 00 00 00,08 00 00 00 77 00 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,VCU_Warning_Level,,2026-07-10 10:08:57
87323,EOL-0B96CC1113B6,2026-07-10T10:08:57.704999+00:00,CAN2,rx,0x168,0,0,8,00 00 14 14 14 14 00 00,08 00 00 01 68 00 00 14 14 14 14 00 00,127.0.0.1:53443,,ok,,VCU_Wheel_Speed_Feedback,,2026-07-10 10:08:57
87324,EOL-0B96CC1113B6,2026-07-10T10:08:57.705023+00:00,CAN2,rx,0xE1,0,0,8,00 00 00 00 00 00 00 00,08 00 00 00 E1 00 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,SAS_Angle_Feedback,,2026-07-10 10:08:57
87325,EOL-0B96CC1113B6,2026-07-10T10:08:57.709994+00:00,CAN1,rx,0x168,0,0,8,00 00 14 14 14 14 00 00,08 00 00 01 68 00 00 14 14 14 14 00 00,127.0.0.1:53443,,ok,,VCU_Wheel_Speed_Feedback,,2026-07-10 10:08:57
87326,EOL-0B96CC1113B6,2026-07-10T10:08:57.710035+00:00,CAN1,rx,0xE1,0,0,8,00 00 00 00 00 00 00 00,08 00 00 00 E1 00 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,SAS_Angle_Feedback,,2026-07-10 10:08:57
87327,EOL-0B96CC1113B6,2026-07-10T10:08:57.710049+00:00,CAN2,rx,0x703,0,0,8,01 00 00 00 00 00 00 00,08 00 00 07 03 01 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,Heartbeat_R,,2026-07-10 10:08:57
87328,EOL-0B96CC1113B6,2026-07-10T10:08:57.710061+00:00,CAN2,rx,0x704,0,0,8,01 00 00 00 00 00 00 00,08 00 00 07 04 01 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,Heartbeat_F,,2026-07-10 10:08:57
87329,EOL-0B96CC1113B6,2026-07-10T10:08:57.713679+00:00,CAN2,tx,0x121,0,0,8,83 00 00 00 02 00 00 04,08 00 00 01 21 83 00 00 00 02 00 00 04,backend,,ok,,SCU_Control_Command,,2026-07-10 10:08:57
87330,EOL-0B96CC1113B6,2026-07-10T10:08:57.713748+00:00,CAN1,rx,0x703,0,0,8,01 00 00 00 00 00 00 00,08 00 00 07 03 01 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,Heartbeat_R,,2026-07-10 10:08:57
87331,EOL-0B96CC1113B6,2026-07-10T10:08:57.713761+00:00,CAN1,rx,0x704,0,0,8,01 00 00 00 00 00 00 00,08 00 00 07 04 01 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,Heartbeat_F,,2026-07-10 10:08:57
87332,EOL-0B96CC1113B6,2026-07-10T10:08:57.717970+00:00,CAN2,rx,0x100,0,0,8,02 08 00 0C 56 00 00 00,08 00 00 01 00 02 08 00 0C 56 00 00 00,127.0.0.1:53443,,ok,,BMS_Status,,2026-07-10 10:08:57
87333,EOL-0B96CC1113B6,2026-07-10T10:08:57.718005+00:00,CAN2,rx,0x101,0,0,8,02 56 00 00 00 00 00 00,08 00 00 01 01 02 56 00 00 00 00 00 00,127.0.0.1:53443,,ok,,BMS_Capacity,,2026-07-10 10:08:57
87334,EOL-0B96CC1113B6,2026-07-10T10:08:57.720812+00:00,CAN2,rx,0x102,0,0,8,00 00 00 00 00 00 00 00,08 00 00 01 02 00 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,BMS_Protect_Status,,2026-07-10 10:08:57
87335,EOL-0B96CC1113B6,2026-07-10T10:08:57.720981+00:00,CAN2,rx,0x103,0,0,8,41 42 40 00 00 00 00 00,08 00 00 01 03 41 42 40 00 00 00 00 00,127.0.0.1:53443,,ok,,BMS_NTC,,2026-07-10 10:08:57
87336,EOL-0B96CC1113B6,2026-07-10T10:08:57.724758+00:00,CAN2,rx,0x104,0,0,8,21 22 21 22 21 22 00 00,08 00 00 01 04 21 22 21 22 21 22 00 00,127.0.0.1:53443,,ok,,BMS_Cell_Part1,,2026-07-10 10:08:57
87337,EOL-0B96CC1113B6,2026-07-10T10:08:57.724798+00:00,CAN2,rx,0x105,0,0,8,21 22 21 22 21 22 00 00,08 00 00 01 05 21 22 21 22 21 22 00 00,127.0.0.1:53443,,ok,,BMS_Cell_Part2,,2026-07-10 10:08:57
87338,EOL-0B96CC1113B6,2026-07-10T10:08:57.726066+00:00,CAN2,rx,0x7F1,0,0,8,00 00 00 00 00 00 00 00,08 00 00 07 F1 00 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,SCU_Target_Speed_Feedback,,2026-07-10 10:08:57
87339,EOL-0B96CC1113B6,2026-07-10T10:08:57.743656+00:00,CAN2,tx,0x121,0,0,8,83 00 00 00 02 00 00 04,08 00 00 01 21 83 00 00 00 02 00 00 04,backend,,ok,,SCU_Control_Command,,2026-07-10 10:08:57
87340,EOL-0B96CC1113B6,2026-07-10T10:08:57.759859+00:00,CAN2,rx,0x51,0,0,8,83 00 01 01 00 00 00 00,08 00 00 00 51 83 00 01 01 00 00 00 00,127.0.0.1:53443,,ok,,VCU_CCU_Status,,2026-07-10 10:08:57
87341,EOL-0B96CC1113B6,2026-07-10T10:08:57.759953+00:00,CAN2,rx,0x77,0,0,8,00 00 00 00 00 00 00 00,08 00 00 00 77 00 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,VCU_Warning_Level,,2026-07-10 10:08:57
87342,EOL-0B96CC1113B6,2026-07-10T10:08:57.764661+00:00,CAN1,rx,0x51,0,0,8,83 00 01 01 00 00 00 00,08 00 00 00 51 83 00 01 01 00 00 00 00,127.0.0.1:53443,,ok,,VCU_CCU_Status,,2026-07-10 10:08:57
87343,EOL-0B96CC1113B6,2026-07-10T10:08:57.764764+00:00,CAN1,rx,0x77,0,0,8,00 00 00 00 00 00 00 00,08 00 00 00 77 00 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,VCU_Warning_Level,,2026-07-10 10:08:57
87344,EOL-0B96CC1113B6,2026-07-10T10:08:57.764808+00:00,CAN2,rx,0x168,0,0,8,00 00 14 14 14 14 00 00,08 00 00 01 68 00 00 14 14 14 14 00 00,127.0.0.1:53443,,ok,,VCU_Wheel_Speed_Feedback,,2026-07-10 10:08:57
87345,EOL-0B96CC1113B6,2026-07-10T10:08:57.764833+00:00,CAN2,rx,0xE1,0,0,8,00 00 00 00 00 00 00 00,08 00 00 00 E1 00 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,SAS_Angle_Feedback,,2026-07-10 10:08:57
87346,EOL-0B96CC1113B6,2026-07-10T10:08:57.769454+00:00,CAN1,rx,0x168,0,0,8,00 00 14 14 14 14 00 00,08 00 00 01 68 00 00 14 14 14 14 00 00,127.0.0.1:53443,,ok,,VCU_Wheel_Speed_Feedback,,2026-07-10 10:08:57
87347,EOL-0B96CC1113B6,2026-07-10T10:08:57.769493+00:00,CAN1,rx,0xE1,0,0,8,00 00 00 00 00 00 00 00,08 00 00 00 E1 00 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,SAS_Angle_Feedback,,2026-07-10 10:08:57
87348,EOL-0B96CC1113B6,2026-07-10T10:08:57.769507+00:00,CAN2,rx,0x703,0,0,8,01 00 00 00 00 00 00 00,08 00 00 07 03 01 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,Heartbeat_R,,2026-07-10 10:08:57
87349,EOL-0B96CC1113B6,2026-07-10T10:08:57.769520+00:00,CAN2,rx,0x704,0,0,8,01 00 00 00 00 00 00 00,08 00 00 07 04 01 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,Heartbeat_F,,2026-07-10 10:08:57
87350,EOL-0B96CC1113B6,2026-07-10T10:08:57.773414+00:00,CAN2,tx,0x121,0,0,8,83 00 00 00 02 00 00 04,08 00 00 01 21 83 00 00 00 02 00 00 04,backend,,ok,,SCU_Control_Command,,2026-07-10 10:08:57
87351,EOL-0B96CC1113B6,2026-07-10T10:08:57.773489+00:00,CAN1,rx,0x703,0,0,8,01 00 00 00 00 00 00 00,08 00 00 07 03 01 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,Heartbeat_R,,2026-07-10 10:08:57
87352,EOL-0B96CC1113B6,2026-07-10T10:08:57.773503+00:00,CAN1,rx,0x704,0,0,8,01 00 00 00 00 00 00 00,08 00 00 07 04 01 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,Heartbeat_F,,2026-07-10 10:08:57
87353,EOL-0B96CC1113B6,2026-07-10T10:08:57.776030+00:00,CAN2,rx,0x100,0,0,8,02 08 00 0C 56 00 00 00,08 00 00 01 00 02 08 00 0C 56 00 00 00,127.0.0.1:53443,,ok,,BMS_Status,,2026-07-10 10:08:57
87354,EOL-0B96CC1113B6,2026-07-10T10:08:57.776064+00:00,CAN2,rx,0x101,0,0,8,02 56 00 00 00 00 00 00,08 00 00 01 01 02 56 00 00 00 00 00 00,127.0.0.1:53443,,ok,,BMS_Capacity,,2026-07-10 10:08:57
87355,EOL-0B96CC1113B6,2026-07-10T10:08:57.778489+00:00,CAN2,rx,0x102,0,0,8,00 00 00 00 00 00 00 00,08 00 00 01 02 00 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,BMS_Protect_Status,,2026-07-10 10:08:57
87356,EOL-0B96CC1113B6,2026-07-10T10:08:57.778663+00:00,CAN2,rx,0x103,0,0,8,41 42 40 00 00 00 00 00,08 00 00 01 03 41 42 40 00 00 00 00 00,127.0.0.1:53443,,ok,,BMS_NTC,,2026-07-10 10:08:57
87357,EOL-0B96CC1113B6,2026-07-10T10:08:57.781328+00:00,CAN2,rx,0x104,0,0,8,21 22 21 22 21 22 00 00,08 00 00 01 04 21 22 21 22 21 22 00 00,127.0.0.1:53443,,ok,,BMS_Cell_Part1,,2026-07-10 10:08:57
87358,EOL-0B96CC1113B6,2026-07-10T10:08:57.781366+00:00,CAN2,rx,0x105,0,0,8,21 22 21 22 21 22 00 00,08 00 00 01 05 21 22 21 22 21 22 00 00,127.0.0.1:53443,,ok,,BMS_Cell_Part2,,2026-07-10 10:08:57
87359,EOL-0B96CC1113B6,2026-07-10T10:08:57.782560+00:00,CAN2,rx,0x7F1,0,0,8,00 00 00 00 00 00 00 00,08 00 00 07 F1 00 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,SCU_Target_Speed_Feedback,,2026-07-10 10:08:57
87360,EOL-0B96CC1113B6,2026-07-10T10:08:57.803774+00:00,CAN2,tx,0x121,0,0,8,83 00 00 00 02 00 00 04,08 00 00 01 21 83 00 00 00 02 00 00 04,backend,,ok,,SCU_Control_Command,,2026-07-10 10:08:57
87361,EOL-0B96CC1113B6,2026-07-10T10:08:57.823202+00:00,CAN2,rx,0x51,0,0,8,83 00 01 01 00 00 00 00,08 00 00 00 51 83 00 01 01 00 00 00 00,127.0.0.1:53443,,ok,,VCU_CCU_Status,,2026-07-10 10:08:57
87362,EOL-0B96CC1113B6,2026-07-10T10:08:57.823386+00:00,CAN2,rx,0x77,0,0,8,00 00 00 00 00 00 00 00,08 00 00 00 77 00 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,VCU_Warning_Level,,2026-07-10 10:08:57
87363,EOL-0B96CC1113B6,2026-07-10T10:08:57.823436+00:00,CAN1,rx,0x51,0,0,8,83 00 01 01 00 00 00 00,08 00 00 00 51 83 00 01 01 00 00 00 00,127.0.0.1:53443,,ok,,VCU_CCU_Status,,2026-07-10 10:08:57
87364,EOL-0B96CC1113B6,2026-07-10T10:08:57.823516+00:00,CAN1,rx,0x77,0,0,8,00 00 00 00 00 00 00 00,08 00 00 00 77 00 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,VCU_Warning_Level,,2026-07-10 10:08:57
87365,EOL-0B96CC1113B6,2026-07-10T10:08:57.830085+00:00,CAN2,rx,0x168,0,0,8,00 00 14 14 14 14 00 00,08 00 00 01 68 00 00 14 14 14 14 00 00,127.0.0.1:53443,,ok,,VCU_Wheel_Speed_Feedback,,2026-07-10 10:08:57
87366,EOL-0B96CC1113B6,2026-07-10T10:08:57.830131+00:00,CAN2,rx,0xE1,0,0,8,00 00 00 00 00 00 00 00,08 00 00 00 E1 00 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,SAS_Angle_Feedback,,2026-07-10 10:08:57
87367,EOL-0B96CC1113B6,2026-07-10T10:08:57.830145+00:00,CAN1,rx,0x168,0,0,8,00 00 14 14 14 14 00 00,08 00 00 01 68 00 00 14 14 14 14 00 00,127.0.0.1:53443,,ok,,VCU_Wheel_Speed_Feedback,,2026-07-10 10:08:57
87368,EOL-0B96CC1113B6,2026-07-10T10:08:57.830169+00:00,CAN1,rx,0xE1,0,0,8,00 00 00 00 00 00 00 00,08 00 00 00 E1 00 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,SAS_Angle_Feedback,,2026-07-10 10:08:57
87369,EOL-0B96CC1113B6,2026-07-10T10:08:57.836933+00:00,CAN2,tx,0x121,0,0,8,83 00 00 00 02 00 00 04,08 00 00 01 21 83 00 00 00 02 00 00 04,backend,,ok,,SCU_Control_Command,,2026-07-10 10:08:57
87370,EOL-0B96CC1113B6,2026-07-10T10:08:57.837008+00:00,CAN2,rx,0x703,0,0,8,01 00 00 00 00 00 00 00,08 00 00 07 03 01 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,Heartbeat_R,,2026-07-10 10:08:57
87371,EOL-0B96CC1113B6,2026-07-10T10:08:57.837022+00:00,CAN2,rx,0x704,0,0,8,01 00 00 00 00 00 00 00,08 00 00 07 04 01 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,Heartbeat_F,,2026-07-10 10:08:57
87372,EOL-0B96CC1113B6,2026-07-10T10:08:57.837034+00:00,CAN1,rx,0x703,0,0,8,01 00 00 00 00 00 00 00,08 00 00 07 03 01 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,Heartbeat_R,,2026-07-10 10:08:57
87373,EOL-0B96CC1113B6,2026-07-10T10:08:57.837047+00:00,CAN1,rx,0x704,0,0,8,01 00 00 00 00 00 00 00,08 00 00 07 04 01 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,Heartbeat_F,,2026-07-10 10:08:57
87374,EOL-0B96CC1113B6,2026-07-10T10:08:57.839769+00:00,CAN2,rx,0x100,0,0,8,02 08 00 0C 56 00 00 00,08 00 00 01 00 02 08 00 0C 56 00 00 00,127.0.0.1:53443,,ok,,BMS_Status,,2026-07-10 10:08:57
87375,EOL-0B96CC1113B6,2026-07-10T10:08:57.839814+00:00,CAN2,rx,0x101,0,0,8,02 56 00 00 00 00 00 00,08 00 00 01 01 02 56 00 00 00 00 00 00,127.0.0.1:53443,,ok,,BMS_Capacity,,2026-07-10 10:08:57
87376,EOL-0B96CC1113B6,2026-07-10T10:08:57.849421+00:00,CAN2,rx,0x102,0,0,8,00 00 00 00 00 00 00 00,08 00 00 01 02 00 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,BMS_Protect_Status,,2026-07-10 10:08:57
87377,EOL-0B96CC1113B6,2026-07-10T10:08:57.849601+00:00,CAN2,rx,0x103,0,0,8,41 42 40 00 00 00 00 00,08 00 00 01 03 41 42 40 00 00 00 00 00,127.0.0.1:53443,,ok,,BMS_NTC,,2026-07-10 10:08:57
87378,EOL-0B96CC1113B6,2026-07-10T10:08:57.853078+00:00,CAN2,rx,0x104,0,0,8,21 22 21 22 21 22 00 00,08 00 00 01 04 21 22 21 22 21 22 00 00,127.0.0.1:53443,,ok,,BMS_Cell_Part1,,2026-07-10 10:08:57
87379,EOL-0B96CC1113B6,2026-07-10T10:08:57.853116+00:00,CAN2,rx,0x105,0,0,8,21 22 21 22 21 22 00 00,08 00 00 01 05 21 22 21 22 21 22 00 00,127.0.0.1:53443,,ok,,BMS_Cell_Part2,,2026-07-10 10:08:57
87380,EOL-0B96CC1113B6,2026-07-10T10:08:57.855536+00:00,CAN2,rx,0x7F1,0,0,8,00 00 00 00 00 00 00 00,08 00 00 07 F1 00 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,SCU_Target_Speed_Feedback,,2026-07-10 10:08:57
87381,EOL-0B96CC1113B6,2026-07-10T10:08:57.855571+00:00,CAN2,tx,0x121,0,0,8,83 00 00 00 02 00 00 04,08 00 00 01 21 83 00 00 00 02 00 00 04,backend,,ok,,SCU_Control_Command,,2026-07-10 10:08:57
87382,EOL-0B96CC1113B6,2026-07-10T10:08:57.879460+00:00,CAN2,tx,0x121,0,0,8,83 00 00 00 02 00 00 04,08 00 00 01 21 83 00 00 00 02 00 00 04,backend,,ok,,SCU_Control_Command,,2026-07-10 10:08:57
87383,EOL-0B96CC1113B6,2026-07-10T10:08:57.884159+00:00,CAN2,rx,0x51,0,0,8,83 00 01 01 00 00 00 00,08 00 00 00 51 83 00 01 01 00 00 00 00,127.0.0.1:53443,,ok,,VCU_CCU_Status,,2026-07-10 10:08:57
87384,EOL-0B96CC1113B6,2026-07-10T10:08:57.884249+00:00,CAN2,rx,0x77,0,0,8,00 00 00 00 00 00 00 00,08 00 00 00 77 00 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,VCU_Warning_Level,,2026-07-10 10:08:57
87385,EOL-0B96CC1113B6,2026-07-10T10:08:57.884292+00:00,CAN1,rx,0x51,0,0,8,83 00 01 01 00 00 00 00,08 00 00 00 51 83 00 01 01 00 00 00 00,127.0.0.1:53443,,ok,,VCU_CCU_Status,,2026-07-10 10:08:57
87386,EOL-0B96CC1113B6,2026-07-10T10:08:57.884393+00:00,CAN1,rx,0x77,0,0,8,00 00 00 00 00 00 00 00,08 00 00 00 77 00 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,VCU_Warning_Level,,2026-07-10 10:08:57
87387,EOL-0B96CC1113B6,2026-07-10T10:08:57.889098+00:00,CAN2,rx,0x168,0,0,8,00 00 14 14 14 14 00 00,08 00 00 01 68 00 00 14 14 14 14 00 00,127.0.0.1:53443,,ok,,VCU_Wheel_Speed_Feedback,,2026-07-10 10:08:57
87388,EOL-0B96CC1113B6,2026-07-10T10:08:57.889136+00:00,CAN2,rx,0xE1,0,0,8,00 00 00 00 00 00 00 00,08 00 00 00 E1 00 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,SAS_Angle_Feedback,,2026-07-10 10:08:57
87389,EOL-0B96CC1113B6,2026-07-10T10:08:57.889149+00:00,CAN1,rx,0x168,0,0,8,00 00 14 14 14 14 00 00,08 00 00 01 68 00 00 14 14 14 14 00 00,127.0.0.1:53443,,ok,,VCU_Wheel_Speed_Feedback,,2026-07-10 10:08:57
87390,EOL-0B96CC1113B6,2026-07-10T10:08:57.889173+00:00,CAN1,rx,0xE1,0,0,8,00 00 00 00 00 00 00 00,08 00 00 00 E1 00 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,SAS_Angle_Feedback,,2026-07-10 10:08:57
87391,EOL-0B96CC1113B6,2026-07-10T10:08:57.894619+00:00,CAN2,rx,0x703,0,0,8,01 00 00 00 00 00 00 00,08 00 00 07 03 01 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,Heartbeat_R,,2026-07-10 10:08:57
87392,EOL-0B96CC1113B6,2026-07-10T10:08:57.894647+00:00,CAN2,rx,0x704,0,0,8,01 00 00 00 00 00 00 00,08 00 00 07 04 01 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,Heartbeat_F,,2026-07-10 10:08:57
87393,EOL-0B96CC1113B6,2026-07-10T10:08:57.894661+00:00,CAN1,rx,0x703,0,0,8,01 00 00 00 00 00 00 00,08 00 00 07 03 01 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,Heartbeat_R,,2026-07-10 10:08:57
87394,EOL-0B96CC1113B6,2026-07-10T10:08:57.894673+00:00,CAN1,rx,0x704,0,0,8,01 00 00 00 00 00 00 00,08 00 00 07 04 01 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,Heartbeat_F,,2026-07-10 10:08:57
87395,EOL-0B96CC1113B6,2026-07-10T10:08:57.897117+00:00,CAN2,rx,0x100,0,0,8,02 08 00 0C 56 00 00 00,08 00 00 01 00 02 08 00 0C 56 00 00 00,127.0.0.1:53443,,ok,,BMS_Status,,2026-07-10 10:08:57
87396,EOL-0B96CC1113B6,2026-07-10T10:08:57.897155+00:00,CAN2,rx,0x101,0,0,8,02 56 00 00 00 00 00 00,08 00 00 01 01 02 56 00 00 00 00 00 00,127.0.0.1:53443,,ok,,BMS_Capacity,,2026-07-10 10:08:57
87397,EOL-0B96CC1113B6,2026-07-10T10:08:57.899737+00:00,CAN2,rx,0x102,0,0,8,00 00 00 00 00 00 00 00,08 00 00 01 02 00 00 00 00 00 00 00 00,127.0.0.1:53443,,ok,,BMS_Protect_Status,,2026-07-10 10:08:57
87398,EOL-0B96CC1113B6,2026-07-10T10:08:57.899910+00:00,CAN2,rx,0x103,0,0,8,41 42 40 00 00 00 00 00,08 00 00 01 03 41 42 40 00 00 00 00 00,127.0.0.1:53443,,ok,,BMS_NTC,,2026-07-10 10:08:57
